-----------------------------------------------------
-----------------------------------------------------
NOTES: Testing recursion limit for quicksort on randomly generated arrays
-----------------------------------------------------
[1.0, 127.0, 274.0, 599.0, 697.0, 1476.0, 1099.0, 1605.0, 1961.0, 2021.0, 2331.0, 2482.0, 3300.0, 3244.0, 3334.0, 3895.0, 4230.0, 4483.0, 4624.0, 5464.0, 5262.0]
[1.0, 117.0, 283.0, 490.0, 630.0, 856.0, 1115.0, 1635.0, 1322.0, 1504.0, 1544.0, 1793.0, 2054.0, 2199.0, 2379.0, 2621.0, 2851.0, 3156.0, 3369.0, 3567.0, 3798.0]
[1.0, 95.0, 209.0, 371.0, 485.0, 672.0, 817.0, 1010.0, 1192.0, 1399.0, 1567.0, 1800.0, 2026.0, 2228.0, 2474.0, 2650.0, 2931.0, 3181.0, 3362.0, 3653.0, 3867.0]
[2.0, 92.0, 205.0, 386.0, 514.0, 647.0, 824.0, 1015.0, 1227.0, 1370.0, 1583.0, 1823.0, 1982.0, 2181.0, 2517.0, 2632.0, 2937.0, 3113.0, 3385.0, 3944.0, 4315.0]
[1.0, 92.0, 221.0, 385.0, 500.0, 667.0, 826.0, 1044.0, 1197.0, 1405.0, 1603.0, 1791.0, 2065.0, 2234.0, 2447.0, 2613.0, 2878.0, 3165.0, 3378.0, 3680.0, 3785.0]
[1.0, 97.0, 207.0, 394.0, 495.0, 675.0, 833.0, 1032.0, 1198.0, 1413.0, 1781.0, 1795.0, 1990.0, 2240.0, 2463.0, 2720.0, 2956.0, 3150.0, 3409.0, 3736.0, 3871.0]
[1.0, 94.0, 216.0, 391.0, 507.0, 666.0, 855.0, 1000.0, 1178.0, 1394.0, 1572.0, 1790.0, 2083.0, 2192.0, 2489.0, 2687.0, 3013.0, 3098.0, 3329.0, 3679.0, 4097.0]
[1.0, 115.0, 228.0, 382.0, 527.0, 671.0, 833.0, 1022.0, 1186.0, 1422.0, 1571.0, 1802.0, 2016.0, 2228.0, 2447.0, 2631.0, 2958.0, 3115.0, 3367.0, 3685.0, 3859.0]
[1.0, 96.0, 223.0, 380.0, 502.0, 682.0, 833.0, 999.0, 1173.0, 1447.0, 1555.0, 1802.0, 2031.0, 2249.0, 2439.0, 2660.0, 2952.0, 3180.0, 3377.0, 3620.0, 3928.0]
[1.0, 106.0, 216.0, 394.0, 536.0, 676.0, 852.0, 1052.0, 1235.0, 1445.0, 1596.0, 1809.0, 2025.0, 2283.0, 2495.0, 2736.0, 2951.0, 3173.0, 3298.0, 3536.0, 3938.0]
[1.0, 98.0, 216.0, 390.0, 506.0, 654.0, 849.0, 1024.0, 1191.0, 1357.0, 1565.0, 1888.0, 2010.0, 2240.0, 2460.0, 2647.0, 2889.0, 3073.0, 3546.0, 3739.0, 3896.0]
[1.0, 109.0, 224.0, 382.0, 515.0, 696.0, 826.0, 1015.0, 1180.0, 1378.0, 1578.0, 1802.0, 2338.0, 3118.0, 2638.0, 2696.0, 3023.0, 3206.0, 3278.0, 4300.0, 5308.0]
[1.0, 130.0, 232.0, 380.0, 579.0, 736.0, 1184.0, 1289.0, 1360.0, 1664.0, 1683.0, 2187.0, 2334.0, 2652.0, 2708.0, 3095.0, 3543.0, 4185.0, 5492.0, 4762.0, 5060.0]
[2.0, 104.0, 237.0, 640.0, 1865.0, 1032.0, 901.0, 1046.0, 1237.0, 1454.0, 1666.0, 2239.0, 2087.0, 2529.0, 2516.0, 2778.0, 3263.0, 3261.0, 3490.0, 4099.0, 4424.0]
[1.0, 105.0, 230.0, 388.0, 533.0, 727.0, 897.0, 1052.0, 1214.0, 1416.0, 1591.0, 2028.0, 2213.0, 2305.0, 2530.0, 2887.0, 3297.0, 3272.0, 3638.0, 3887.0, 4601.0]
[1.0, 110.0, 239.0, 492.0, 544.0, 714.0, 846.0, 1087.0, 1391.0, 1453.0, 1607.0, 1852.0, 2062.0, 2363.0, 2735.0, 3050.0, 2975.0, 3246.0, 3435.0, 4494.0, 4583.0]
[1.0, 98.0, 221.0, 416.0, 588.0, 732.0, 896.0, 1177.0, 1416.0, 1917.0, 1854.0, 1951.0, 2104.0, 2281.0, 3213.0, 2937.0, 3049.0, 3812.0, 4227.0, 7851.0, 4586.0]
[1.0, 129.0, 232.0, 412.0, 594.0, 761.0, 908.0, 1406.0, 1471.0, 1552.0, 1766.0, 2072.0, 2875.0, 3013.0, 3333.0, 2880.0, 3123.0, 3137.0, 3417.0, 3922.0, 3891.0]
[2.0, 173.0, 342.0, 440.0, 575.0, 701.0, 851.0, 1030.0, 1254.0, 1517.0, 1841.0, 2187.0, 2054.0, 2595.0, 2716.0, 3725.0, 3487.0, 3871.0, 4765.0, 5682.0, 6108.0]
[1.0, 104.0, 242.0, 418.0, 724.0, 687.0, 866.0, 1241.0, 1276.0, 1450.0, 1853.0, 2106.0, 2074.0, 2216.0, 2918.0, 3138.0, 4277.0, 3832.0, 4008.0, 5866.0, 5962.0]
[1.0, 109.0, 236.0, 439.0, 602.0, 2177.0, 3178.0, 2518.0, 4587.0, 3510.0, 2502.0, 7148.0, 3673.0, 5268.0, 4507.0, 4832.0, 6053.0, 8629.0, 4607.0, 5411.0, 8974.0]
[2.0, 118.0, 300.0, 807.0, 877.0, 1016.0, 1361.0, 1631.0, 1829.0, 1880.0, 2379.0, 2607.0, 2606.0, 3548.0, 3649.0, 3687.0, 4200.0, 4489.0, 5563.0, 5258.0, 7362.0]
[5.0, 239.0, 879.0, 651.0, 932.0, 1161.0, 1205.0, 1804.0, 2135.0, 2332.0, 2487.0, 2918.0, 2973.0, 3146.0, 3983.0, 4764.0, 4370.0, 4374.0, 5025.0, 4440.0, 4739.0]
[1.0, 120.0, 279.0, 467.0, 600.0, 788.0, 1066.0, 1263.0, 1528.0, 1750.0, 1923.0, 2200.0, 2559.0, 2680.0, 4219.0, 4150.0, 5237.0, 5011.0, 5964.0, 5340.0, 4820.0]
[1.0, 104.0, 251.0, 1193.0, 1523.0, 1100.0, 1280.0, 1808.0, 3171.0, 1920.0, 2243.0, 2337.0, 2187.0, 2743.0, 2904.0, 3755.0, 3712.0, 3552.0, 4266.0, 5360.0, 6542.0]
[1.0, 116.0, 247.0, 479.0, 731.0, 897.0, 1451.0, 1429.0, 1310.0, 1639.0, 2080.0, 2255.0, 2395.0, 2646.0, 2781.0, 3161.0, 3783.0, 4227.0, 4215.0, 4182.0, 4616.0]
[1.0, 107.0, 245.0, 496.0, 764.0, 892.0, 1041.0, 1231.0, 1510.0, 2311.0, 2221.0, 3057.0, 2428.0, 2579.0, 2911.0, 3323.0, 3295.0, 3615.0, 4847.0, 4268.0, 4486.0]
[1.0, 108.0, 272.0, 566.0, 700.0, 800.0, 1049.0, 1226.0, 1416.0, 1650.0, 2046.0, 2075.0, 2321.0, 2582.0, 2818.0, 3319.0, 3454.0, 3857.0, 4091.0, 5130.0, 4562.0]
[1.0, 115.0, 272.0, 551.0, 655.0, 767.0, 995.0, 1202.0, 1402.0, 1813.0, 2000.0, 2316.0, 2453.0, 2776.0, 2935.0, 3739.0, 3590.0, 3690.0, 4041.0, 4444.0, 5357.0]
[1.0, 115.0, 258.0, 451.0, 591.0, 777.0, 993.0, 1365.0, 1527.0, 2174.0, 2046.0, 2278.0, 2910.0, 2607.0, 3185.0, 3222.0, 3817.0, 3747.0, 4396.0, 4592.0, 5018.0]
[1.0, 115.0, 253.0, 453.0, 652.0, 1009.0, 1374.0, 1297.0, 1758.0, 1793.0, 2412.0, 2167.0, 2316.0, 2716.0, 3155.0, 3246.0, 3362.0, 4023.0, 4304.0, 4956.0, 4889.0]
[1.0, 177.0, 285.0, 510.0, 601.0, 792.0, 947.0, 1196.0, 1421.0, 1605.0, 2023.0, 2530.0, 2842.0, 3026.0, 3177.0, 3429.0, 3916.0, 3926.0, 4023.0, 5621.0, 5291.0]
[1.0, 117.0, 283.0, 484.0, 657.0, 904.0, 1008.0, 1214.0, 1399.0, 1833.0, 1926.0, 2495.0, 2660.0, 3092.0, 2918.0, 3576.0, 3852.0, 3681.0, 4121.0, 4509.0, 5035.0]
[1.0, 122.0, 257.0, 461.0, 748.0, 962.0, 1112.0, 1451.0, 1418.0, 1778.0, 1833.0, 2412.0, 2287.0, 2659.0, 3016.0, 3886.0, 3775.0, 6537.0, 6130.0, 7076.0, 6006.0]
[2.0, 326.0, 505.0, 622.0, 676.0, 1273.0, 1047.0, 1589.0, 2258.0, 2524.0, 2580.0, 2681.0, 2949.0, 4502.0, 4318.0, 5413.0, 6467.0, 7189.0, 7535.0, 9233.0, 8741.0]
[4.0, 197.0, 508.0, 846.0, 1125.0, 1445.0, 1984.0, 3016.0, 2605.0, 3003.0, 3386.0, 2766.0, 3330.0, 3567.0, 3725.0, 3982.0, 3880.0, 4162.0, 4837.0, 6396.0, 5620.0]
[1.0, 135.0, 319.0, 512.0, 652.0, 957.0, 1141.0, 1401.0, 1601.0, 1863.0, 2097.0, 2430.0, 2761.0, 3120.0, 3246.0, 3586.0, 3829.0, 4140.0, 4437.0, 5052.0, 5222.0]
[1.0, 132.0, 289.0, 523.0, 690.0, 895.0, 1194.0, 1524.0, 2198.0, 1914.0, 2120.0, 2494.0, 2741.0, 3050.0, 3375.0, 3545.0, 3934.0, 4241.0, 4559.0, 5101.0, 5148.0]
[2.0, 142.0, 279.0, 556.0, 685.0, 909.0, 1153.0, 1334.0, 1620.0, 1875.0, 2245.0, 2524.0, 2750.0, 3033.0, 3228.0, 3641.0, 3888.0, 4302.0, 4574.0, 5068.0, 5178.0]
[1.0, 137.0, 308.0, 662.0, 1102.0, 1056.0, 1159.0, 1446.0, 1719.0, 1856.0, 1728.0, 1988.0, 2216.0, 2566.0, 2741.0, 4314.0, 3702.0, 3956.0, 4073.0, 4494.0, 4739.0]
[1.0, 118.0, 271.0, 508.0, 626.0, 844.0, 1028.0, 1252.0, 1492.0, 1702.0, 1966.0, 2217.0, 2531.0, 2791.0, 3026.0, 3277.0, 3623.0, 4078.0, 4211.0, 4520.0, 5898.0]
[3.0, 143.0, 284.0, 521.0, 643.0, 1057.0, 1154.0, 1461.0, 1608.0, 1735.0, 1978.0, 2477.0, 3320.0, 3186.0, 2936.0, 3009.0, 3253.0, 3383.0, 4672.0, 7346.0, 5951.0]
[1.0, 204.0, 330.0, 779.0, 1123.0, 1664.0, 1923.0, 2339.0, 1635.0, 2524.0, 1918.0, 3277.0, 2594.0, 3104.0, 4939.0, 6147.0, 5556.0, 4099.0, 5709.0, 4466.0, 5726.0]
[1.0, 115.0, 251.0, 457.0, 576.0, 774.0, 930.0, 1829.0, 1733.0, 1819.0, 2232.0, 2258.0, 2862.0, 2945.0, 3284.0, 3277.0, 4672.0, 4656.0, 4996.0, 7117.0, 5373.0]
[1.0, 139.0, 291.0, 485.0, 714.0, 911.0, 1067.0, 1485.0, 1642.0, 1905.0, 2290.0, 2476.0, 2833.0, 3004.0, 3294.0, 5345.0, 9470.0, 9304.0, 7249.0, 10487.0, 8813.0]
[1.0, 154.0, 371.0, 604.0, 722.0, 1021.0, 1824.0, 1647.0, 2629.0, 3670.0, 4392.0, 4123.0, 2814.0, 3308.0, 4159.0, 5019.0, 6561.0, 6321.0, 4741.0, 5045.0, 6685.0]
[1.0, 184.0, 286.0, 450.0, 680.0, 1796.0, 1145.0, 2014.0, 2101.0, 3708.0, 2498.0, 3026.0, 3333.0, 3021.0, 6291.0, 5001.0, 3936.0, 4207.0, 4541.0, 5123.0, 5759.0]
[1.0, 241.0, 286.0, 506.0, 676.0, 874.0, 1131.0, 1597.0, 1643.0, 1860.0, 2083.0, 2477.0, 2700.0, 2913.0, 2954.0, 4207.0, 3790.0, 4759.0, 4388.0, 4949.0, 5008.0]
[1.0, 131.0, 291.0, 1993.0, 696.0, 1295.0, 1271.0, 2789.0, 1625.0, 4220.0, 9136.0, 6968.0, 9526.0, 10374.0, 12719.0, 18769.0, 25583.0, 52821.0, 7611.0, 5079.0, 778661.0]
[1.0, 113.0, 317.0, 473.0, 675.0, 912.0, 1296.0, 1493.0, 1722.0, 1948.0, 2134.0, 660130.0, 2365.0, 4236.0, 4684.0, 4207.0, 4803.0, 5320.0, 6530.0, 6354.0, 8116.0]
[3.0, 208.0, 520.0, 815.0, 1180.0, 1552.0, 1910.0, 2402.0, 2872.0, 3579.0, 3538.0, 3978.0, 4787.0, 5213.0, 5811.0, 6228.0, 5562.0, 6102.0, 6169.0, 5962.0, 5973.0]
[2.0, 171.0, 374.0, 605.0, 854.0, 1115.0, 1407.0, 1712.0, 1953.0, 2260.0, 2632.0, 3089.0, 3332.0, 3665.0, 3906.0, 4403.0, 4962.0, 5026.0, 5344.0, 7107.0, 18667.0]
[6.0, 474.0, 1226.0, 1862.0, 2599.0, 3285.0, 3988.0, 5141.0, 5942.0, 6816.0, 5862.0, 3967.0, 4019.0, 4210.0, 700035.0, 3452.0, 3789.0, 4388.0, 2404636.0, 4998.0, 7400.0]
[3.0, 206.0, 417.0, 711.0, 935.0, 1052.0, 2400806.0, 1985.0, 1920.0, 4547.0, 2600.0, 2527.0, 2402425.0, 2717.0, 4084.0, 3712.0, 3954.0, 3667.0, 4103.0, 4852.0, 5265.0]
[2.0, 133.0, 309.0, 530.0, 697.0, 1017.0, 1258.0, 1415.0, 1690.0, 1955.0, 2170.0, 2432.0, 2767.0, 2989.0, 3591.0, 3527.0, 3919.0, 4431.0, 4568.0, 4732.0, 5120.0]
[2.0, 136.0, 307.0, 580.0, 754.0, 986.0, 1212.0, 1392.0, 1673.0, 2007.0, 2151.0, 2461.0, 2970.0, 3119.0, 3629.0, 3635.0, 4062.0, 4502.0, 4518.0, 4975.0, 5472.0]
[2.0, 152.0, 329.0, 539.0, 715.0, 950.0, 1170.0, 1371.0, 1661.0, 1966.0, 2250.0, 2448.0, 2822.0, 3039.0, 3586.0, 4167.0, 4732.0, 4964.0, 4692.0, 5028.0, 5461.0]
[2.0, 149.0, 322.0, 575.0, 741.0, 977.0, 1153.0, 1378.0, 1685.0, 2029.0, 2276.0, 2558.0, 2844.0, 3021.0, 3743.0, 3644.0, 4055.0, 4656.0, 4742.0, 4937.0, 5342.0]
[2.0, 146.0, 315.0, 542.0, 728.0, 946.0, 1284.0, 1433.0, 1677.0, 2058.0, 2225.0, 2503.0, 2862.0, 3031.0, 3654.0, 3743.0, 3992.0, 4868.0, 5045.0, 5000.0, 5483.0]
[2.0, 156.0, 328.0, 553.0, 709.0, 987.0, 1186.0, 1457.0, 1803.0, 2017.0, 2290.0, 2512.0, 2861.0, 3052.0, 3725.0, 3792.0, 3989.0, 4782.0, 4655.0, 4820.0, 5413.0]
[2.0, 142.0, 321.0, 528.0, 720.0, 961.0, 1176.0, 1388.0, 1744.0, 2104.0, 2289.0, 2485.0, 2869.0, 3141.0, 3743.0, 3861.0, 4180.0, 4691.0, 4651.0, 4989.0, 5449.0]
[2.0, 146.0, 332.0, 559.0, 716.0, 1015.0, 1208.0, 1451.0, 1667.0, 2099.0, 2294.0, 2524.0, 2901.0, 3144.0, 3698.0, 3719.0, 4230.0, 4595.0, 4691.0, 4931.0, 5446.0]
[2.0, 156.0, 334.0, 554.0, 747.0, 1003.0, 1173.0, 1536.0, 1819.0, 2025.0, 2279.0, 2487.0, 3160.0, 3464.0, 5053.0, 7756.0, 7354.0, 5563.0, 4664.0, 4901.0, 5779.0]
[3.0, 174.0, 381.0, 666.0, 961.0, 1353.0, 1850.0, 2573.0, 4017.0, 5209.0, 4079.0, 3384.0, 3150.0, 3250.0, 3670.0, 3914.0, 5080.0, 10264.0, 10789.0, 6991.0, 6746.0]
[2.0, 142.0, 342.0, 601.0, 823.0, 1680.0, 1895.0, 1933.0, 1599.0, 1858.0, 2120.0, 2172.0, 2743.0, 4388.0, 3288.0, 3239.0, 3812.0, 4250.0, 4689.0, 5104.0, 4290.0]
[2.0, 117.0, 276.0, 439.0, 631.0, 1288.0, 1636.0, 1304.0, 1682.0, 2331.0, 1933.0, 2285.0, 2929.0, 5130.0, 3555.0, 3467.0, 3714.0, 4258.0, 4085.0, 4051.0, 4598.0]
[2.0, 122.0, 300.0, 480.0, 601.0, 811.0, 985.0, 1173.0, 1865.0, 2673.0, 2968.0, 2398.0, 2838.0, 2548.0, 2973.0, 3025.0, 3332.0, 3728.0, 3827.0, 4093.0, 4394.0]
[2.0, 132.0, 271.0, 459.0, 611.0, 807.0, 983.0, 1195.0, 1462.0, 1614.0, 1847.0, 2074.0, 2376.0, 2576.0, 2916.0, 3246.0, 3312.0, 3913.0, 3819.0, 4235.0, 4451.0]
[2.0, 129.0, 282.0, 479.0, 608.0, 805.0, 1015.0, 1187.0, 1422.0, 1638.0, 1879.0, 2134.0, 2352.0, 2648.0, 2931.0, 3110.0, 3401.0, 3652.0, 3864.0, 4139.0, 4379.0]
[2.0, 127.0, 278.0, 458.0, 636.0, 813.0, 1001.0, 1183.0, 1397.0, 1672.0, 1831.0, 2133.0, 2341.0, 2690.0, 2939.0, 3121.0, 3317.0, 3796.0, 3821.0, 4135.0, 4405.0]
[2.0, 130.0, 276.0, 465.0, 611.0, 840.0, 995.0, 1178.0, 1430.0, 1674.0, 1912.0, 2143.0, 2384.0, 2616.0, 2914.0, 3101.0, 3351.0, 3724.0, 3828.0, 4048.0, 4365.0]
[2.0, 122.0, 286.0, 452.0, 622.0, 824.0, 1008.0, 1188.0, 1413.0, 1669.0, 1913.0, 2107.0, 2372.0, 2545.0, 2884.0, 3129.0, 3513.0, 3804.0, 3833.0, 4064.0, 4422.0]
[2.0, 127.0, 284.0, 461.0, 612.0, 825.0, 997.0, 1170.0, 1405.0, 1613.0, 1868.0, 2080.0, 2441.0, 2556.0, 2982.0, 3152.0, 3401.0, 3774.0, 3855.0, 4202.0, 4424.0]
[2.0, 132.0, 269.0, 469.0, 617.0, 829.0, 1001.0, 1188.0, 1443.0, 1665.0, 1847.0, 2096.0, 2390.0, 2610.0, 2993.0, 3048.0, 3358.0, 3688.0, 4513.0, 4480.0, 4447.0]
[2.0, 121.0, 282.0, 444.0, 616.0, 823.0, 1034.0, 1205.0, 1424.0, 1677.0, 1878.0, 2131.0, 3084.0, 2670.0, 2927.0, 3121.0, 3417.0, 3816.0, 3940.0, 4184.0, 4345.0]
[2.0, 127.0, 277.0, 511.0, 618.0, 842.0, 1030.0, 1168.0, 1420.0, 1705.0, 1877.0, 2129.0, 2414.0, 2643.0, 2982.0, 3157.0, 3313.0, 3699.0, 3887.0, 4188.0, 4453.0]
[2.0, 123.0, 277.0, 477.0, 635.0, 826.0, 1022.0, 1191.0, 1417.0, 1680.0, 1901.0, 2124.0, 2388.0, 2604.0, 2896.0, 3164.0, 3506.0, 3808.0, 3998.0, 4321.0, 4442.0]
[2.0, 136.0, 292.0, 467.0, 667.0, 832.0, 1034.0, 1205.0, 1432.0, 1662.0, 1879.0, 2101.0, 2449.0, 2592.0, 3098.0, 3129.0, 3741.0, 3782.0, 3963.0, 4088.0, 4498.0]
[2.0, 124.0, 286.0, 459.0, 639.0, 839.0, 1098.0, 1218.0, 1453.0, 1734.0, 1902.0, 2132.0, 2833.0, 4173.0, 4232.0, 4578.0, 5090.0, 8577.0, 9224.0, 6851.0, 5402.0]
[2.0, 153.0, 352.0, 550.0, 733.0, 1241.0, 1964.0, 1471.0, 1752.0, 2114.0, 2279.0, 2562.0, 2955.0, 3079.0, 3655.0, 4681.0, 4339.0, 3878.0, 5440.0, 6705.0, 8019.0]
[2.0, 173.0, 452.0, 646.0, 915.0, 1230.0, 1427.0, 1700.0, 2057.0, 2177.0, 2555.0, 2712.0, 3269.0, 3478.0, 3827.0, 4181.0, 4723.0, 5212.0, 4897.0, 5613.0, 6057.0]
